"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"19926","on the left. The front plane of V2 contacted the left plane of V1.",76,142,"D",4,"142D",22
"19927","Vehicle #1 was eastbound negotiating a curve to the left and departed the road",76,143,"D",1,"143D",22
"19928","to the right a clockwise rotation, tripped and rolled left one quarter-turn onto",76,143,"D",2,"143D",22
"19929","its left side, then rolled one quarter-turn right back onto its wheels. V1",76,143,"D",3,"143D",22
"19930","contacted a metal delineator post with an unknown plane during the rollover",76,143,"D",4,"143D",22
"19931","event.",76,143,"D",5,"143D",22
"19932","Vehicle #1 was eastbound in the #1 lane when its front-end plane contacted the",76,144,"F",1,"144F",22
"19933","right rear side plane of Vehicle #2, which was westbound turning left into a",76,144,"F",2,"144F",22
"19934","business drive.  Both vehicles came to rest near the area of impact.",76,144,"F",3,"144F",22
"19935","Vehicle #1 was eastbound in the #2 lane and Vehicle #2 was eastbound in the #1,",76,145,"F",1,"145F",22
"19936","when V2 changed lanes to the #2 lane and applied its brakes to avoid an animal",76,145,"F",2,"145F",22
"19937","in the roadway.  The front plane of V1 contacted the back plane of V2.  After",76,145,"F",3,"145F",22
"19938","impact, V2 steered right and came to rest in a parking area on the south side of",76,145,"F",4,"145F",22
"19939","the roadway.",76,145,"F",5,"145F",22
"19940","Vehicle #1 was northbound negotiating a curve to the left and departed the road",76,146,"G",1,"146G",22
"19941","to the right, and the right plane impacted the back of Vehicle #2, legally",76,146,"G",2,"146G",22
"19942","parked on the right shoulder.  After impact with V2,  V1 entered a clockwise",76,146,"G",3,"146G",22
"19943","rotation, tripped over and rolled to the left one-quarter turn.",76,146,"G",4,"146G",22
"19944","V1 was northbound on a two-lane roadway. V1 traveled off the right side of the",76,147,"H",1,"147H",22
"19945","road and the front struck a guardrail. V1 then rolled over to the left two",76,147,"H",2,"147H",22
"19946","quarter-turns.",76,147,"H",3,"147H",22
"19947","Vehicle #1 was eastbound negotiating a curve to the left, departed the road to",76,148,"K",1,"148K",22
"19948","the right, continued adjacent to the road tracking then entered a",76,148,"K",2,"148K",22
"19949","counter-clockwise rotation, tripped over, impacted a tree with the right plane",76,148,"K",3,"148K",22
"19950","then rolled over to the right down an embankment a total of four quarter-turns.",76,148,"K",4,"148K",22
"19951","During the rollover, V1 contacted a tree with the top plane.",76,148,"K",5,"148K",22
"19952","Vehicle #1 was going south entering a roadway turning left (east) from a",76,149,"E",1,"149E",22
"19953","business driveway and Vehicle #2, was going west.  V1 and V2 collided front to",76,149,"E",2,"149E",22
"19954","front, then the front of V2 contacted the left side of V1.",76,149,"E",3,"149E",22
"19955","V1, V2 and V3 were northbound on an undivided roadway. V2 and V3 slowed for",76,150,"H",1,"150H",22
"19956","traffic conditions. The front of V1 struck the back of V2. The front of V2 then",76,150,"H",2,"150H",22
"19957","struck the back of V3.",76,150,"H",3,"150H",22
"19958","Vehicle #1 was southbound exiting a curve to the right and contacted a metal",76,151,"E",1,"151E",22
"19959","guardrail in the roadway from a previous crash with the front plane then",76,151,"E",2,"151E",22
"19960","contacted another part of the guardrail with the left plane. After impacts to",76,151,"E",3,"151E",22
"19961","the guardrail, V1 entered a clockwise rotation, departed the road to the right",76,151,"E",4,"151E",22
"19962","and contacted dirt and rock on the shoulder with the undercarriage.",76,151,"E",5,"151E",22
"19963","Vehicle #1 was turning left from a business driveway on the south side of the",76,152,"E",1,"152E",22
"19964","highway to go west.  Vehicle #2 was westbound in the #2 lane and Vehicle #3 was",76,152,"E",2,"152E",22
"19965","eastbound in the #1 lane when the front plane of V1 contacted the left side",76,152,"E",3,"152E",22
"19966","plane of V2.  V2 yawed counter-clockwise, crossed the center left turn lane and",76,152,"E",4,"152E",22
"19967","both eastbound lanes and was contacted on its right side plane by the front",76,152,"E",5,"152E",22
"19968","plane of V3.  After the second event, V2 rotated clockwise and came to rest in",76,152,"E",6,"152E",22
"19969","the business parking lot that V1 was leaving, facing southwest.",76,152,"E",7,"152E",22
"19970","Vehicle #1 was southbound in the #1 lane when its front-end plane contacted the",76,153,"G",1,"153G",22
"19971","rear-end plane of Vehicle #2, which was also southbound in the #1 lane.  Both",76,153,"G",2,"153G",22
"19972","vehicles came to rest in the area of impact.",76,153,"G",3,"153G",22
"19973","Vehicle #1 was going south, departed the road to the left, and contacted the end",76,154,"K",1,"154K",22
"19974","of a metal guardrail with the front plane.",76,154,"K",2,"154K",22
"19975","Vehicle #1 was traveling north, departed the road to the right, and impacted a",76,155,"H",1,"155H",22
"19976","metal post then two desert bushes with the front plane.",76,155,"H",2,"155H",22
"19977","Vehicle #1 was northbound in the #1 lane behind Vehicle #2. V2 slowed for",76,156,"G",1,"156G",22
"19978","traffic ahead and the front left corner of V1 contacted the rear right corner of",76,156,"G",2,"156G",22
"19979","V2.  V1 rotated clockwise, departed the road to the right, tripped over and",76,156,"G",3,"156G",22
"19980","rolled four quarter-turns to the left.",76,156,"G",4,"156G",22
"19981","V1 was westbound, passing another vehicle, when it rotated clockwise and its",76,157,"G",1,"157G",22
"19982","trailer became detached.  V1 departed the right road edge and struck the trailer",76,157,"G",2,"157G",22
"19983","with its left side.",76,157,"G",3,"157G",22
"19984","Vehicle #1 was going north, intending to turn left into a private drive and",76,158,"H",1,"158H",22
"19985","Vehicle #2 was going south on the same road. The front of V1 contacted the left",76,158,"H",2,"158H",22
"19986","side of V2.",76,158,"H",3,"158H",22
"19987","V1 was southbound in the #1 lane when it contacted an ice patch and began a",76,159,"H",1,"159H",22
"19988","clockwise rotation. V1 departed the roadway onto the right paved shoulder and",76,159,"H",2,"159H",22
"19989","the with its left-front corner contacted a concrete barrier.  V1 continued to",76,159,"H",3,"159H",22
"19990","rotate clockwise and contacted the barrier with its left-rear corner where it",76,159,"H",4,"159H",22
"19991","also came to rest facing north.",76,159,"H",5,"159H",22
"19992","Vehicle #1 was southbound in the left turn lane turning east into a business",76,160,"D",1,"160D",22
"19993","access road and Vehicle #2 was northbound in the #2 lane when the front-end",76,160,"D",2,"160D",22
"19994","plane of Vehicle #1 contacted the left side plane of Vehicle #2.  Both vehicles",76,160,"D",3,"160D",22
"19995","came to rest in the intersection.",76,160,"D",4,"160D",22
"19996","This vehicle was southbound on the highway when it departed the right road edge,",76,161,"F",1,"161F",22
"19997","steered left and right regaining the roadway and departed the right road edge,",76,161,"F",2,"161F",22
"19998","contacted the embankment with its right side, re-entered the roadway, then",76,161,"F",3,"161F",22
"19999","rolled two quater-turns to its right, contacting the embankment with its roof",76,161,"F",4,"161F",22
"20000","and rolled back left one quarter-turn coming to rest on its right side in the",76,161,"F",5,"161F",22
"20001","ditch facing south.",76,161,"F",6,"161F",22
"20002","Vehicle #1 was going north on a curve left, departed the road to the right,",76,162,"G",1,"162G",22
"20003","contacted a reflective delineator then a stump with the front plane, went off",76,162,"G",2,"162G",22
"20004","the edge of a steep downhill embankment with the right and front leading, then",76,162,"G",3,"162G",22
"20005","fell over and rolled to the right one complete turn.",76,162,"G",4,"162G",22
"20006","This vehicle was southbound when it departed the right road edge. V1 was steered",76,163,"B",1,"163B",22
"20007","left, crossed both lanes of traffic and departed the left road edge.  V1 was",76,163,"B",2,"163B",22
"20008","then steered right, crossed both traffic lanes and, yawing clockwise, departed",76,163,"B",3,"163B",22
"20009","the right road edge, descended a steep embankment and struck two small trees",76,163,"B",4,"163B",22
"20010","with its front plane, shearing both trees. On the steep embankment, V1 tripped",76,163,"B",5,"163B",22
"20011","and rolled left five quarter-turns and struck a tree with its roof.  After",76,163,"B",6,"163B",22
"20012","impact with the tree, V1 rotated counter-clockwise, falling to the ground at the",76,163,"B",7,"163B",22
"20013","base of the tree facing west with its back plane toward the road.",76,163,"B",8,"163B",22
"20014","Vehicle #1 was eastbound and Vehicle #2 was southbound when the front end of",76,164,"E",1,"164E",22
"20015","Vehicle #1 contacted the right side of Vehicle #2.  Vehicle #2 rotated clckwise",76,164,"E",2,"164E",22
"20016","and flipped on to its left side coming to rest in the center turn lane facing",76,164,"E",3,"164E",22
"20017","north.  Vehicle #1 came to rest in the intersection facing east.",76,164,"E",4,"164E",22
"20018","V1 was eastbound on a residential street, turned left at an intersection,",76,165,"F",1,"165F",22
"20019","steered right, departed the right road edge, tripped and rolled left",76,165,"F",2,"165F",22
"20020","three-quarter turns and came to rest on its right side with the bottom in",76,165,"F",3,"165F",22
"20021","contact with a tree.",76,165,"F",4,"165F",22
"20022","This vehicle was eastbound on a rural highway negotiating a curve to the right",76,166,"E",1,"166E",22
"20023","when it lost traction, entered a clockwise rotation, departed the road to the",76,166,"E",2,"166E",22
"20024","right, and impacted a dirt embankment with the front plane, then the end of a",76,166,"E",3,"166E",22
"20025","metal guardrail with the left plane. The impact with the guardrail caused V1 to",76,166,"E",4,"166E",22
"20026","rotate counterclockwise approximately 180 degrees, then V1 tripped and rolled",76,166,"E",5,"166E",22
"20027","over to the right four quarter-turns down into a ravine where it had a major",76,166,"E",6,"166E",22
"20028","fire event.",76,166,"E",7,"166E",22
"20029","Vehicle #1 was eastbound exiting a curve to the left and entered a",76,167,"F",1,"167F",22
"20030","counter-clockwise rotation, departed the road to the left, contacted an",76,167,"F",2,"167F",22
"20031","embankment with the right side toward the front, then the right side toward the",76,167,"F",3,"167F",22
"20032","rear, continued to rotate then tripped and rolled over to the left two",76,167,"F",4,"167F",22
"20033","quarter-turns.",76,167,"F",5,"167F",22
"20034","Vehcle #1 was eastbound when its front and undercarriage struck debris in the",76,168,"H",1,"168H",22
"20035","roadway.",76,168,"H",2,"168H",22
"20036","Vehicle #1 was going south turning left out of a business driveway intending to",76,169,"F",1,"169F",22
"20037","go east and Vehicle #2 was going west. Tthe front of V2 contacted the left side",76,169,"F",2,"169F",22
"20038","of V1.",76,169,"F",3,"169F",22
"20039","Vehicle #1 was northbound in the intersection and Vehicle #2 was eastbound when",76,170,"F",1,"170F",22
"20040","the front end of Vehicle #2 contacted the left side of Vehicle #1.",76,170,"F",2,"170F",22
"20041","V1 was traveling eastbound on a rural interstate highway, departed the road to",78,123,"D",1,"123D",22
"20042","the left into a median, re-entered the highway in a clockwise rotation, crossed",78,123,"D",2,"123D",22
"20043","and departed the road to the right, entered a counterclockwise rotation, tripped",78,123,"D",3,"123D",22
"20044","over and rolled right four quarter-turns through a dry wash area then came to",78,123,"D",4,"123D",22
"20045","rest on the wheels.",78,123,"D",5,"123D",22
"20046","V1 was traveling north approaching an intersection intending to turn left and V2",78,124,"E",1,"124E",22
"20047","was traveling south approaching the same intersection intending to go straight.",78,124,"E",2,"124E",22
"20048","The front of V1 contacted the front of V2.",78,124,"E",3,"124E",22
"20049","V1 was traveling eastbound on a urban interstate roadway in the #2 lane when the",78,125,"E",1,"125E",22
"20050","front contacted the back of V2 that was slowing down for traffic.",78,125,"E",2,"125E",22
"20051","V1 was westbound on a divided traffic way. The left rear tire tread separated.",78,126,"G",1,"126G",22
"20052","The vehicle began to rotate counterclockwise, departed the left side of the",78,126,"G",2,"126G",22
