"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"22963","were transported due to injuries.",74,199,"D",6,"199D",20
"22964","Vehicle 1 was headed east on a two lane undivided street.  The vehicle drove",74,200,"H",1,"200H",20
"22965","over the right curb and sideswiped a wooden pole with it's right tire.  The",74,200,"H",2,"200H",20
"22966","vehicle continued east and struck another wooden pole with the front.  The pole",74,200,"H",3,"200H",20
"22967","sheared off, and the vehicle continued east striking a third wooden power pole",74,200,"H",4,"200H",20
"22968","coming to a final rest facing east.  The vehicle was towed due to damage.  The",74,200,"H",5,"200H",20
"22969","driver was not transported.",74,200,"H",6,"200H",20
"22970","Vehicle 1 was traveling north on a two-lane roadway.  The vehicle moved to the",74,201,"C",1,"201C",20
"22971","left where it went off road and down an embankment.  The vehicle partially",74,201,"C",2,"201C",20
"22972","rolled to its left but struck a tree with its left side before it could complete",74,201,"C",3,"201C",20
"22973","a roll onto its left side.  The vehicle came to final rest on the tree.  The",74,201,"C",4,"201C",20
"22974","vehicle was towed due to damage.  The driver was transported, treated and",74,201,"C",5,"201C",20
"22975","released from the emergency room.",74,201,"C",6,"201C",20
"22976","Vehicle 1 was headed south on a two lane undivided street.  Vehicle 2 was headed",74,202,"E",1,"202E",20
"22977","north on the same roadway.  Vehicle 1 crossed the center line and the front of",74,202,"E",2,"202E",20
"22978","vehicle 2 struck the front of vehicle 1.  Vehicle 2 then exited off the right",74,202,"E",3,"202E",20
"22979","road edge and struck a wooden power pole with the front bumper.  Vehicle 1 came",74,202,"E",4,"202E",20
"22980","to a rest facing northeast still on the roadway.  Vehicle 2's final rest was",74,202,"E",5,"202E",20
"22981","against the pole.  Both vehicles were towed due to damage.",74,202,"E",6,"202E",20
"22982","Both vehicles were traveling east on a ten lane, barrier divided roadway in lane",74,203,"G",1,"203G",20
"22983","five.  Vehicle 2 stopped due to traffic.  The front of vehicle 1 struck the",74,203,"G",2,"203G",20
"22984","rear of vehicle 2.  Both vehicles moved slightly forward and came to final rest.",74,203,"G",3,"203G",20
"22985","The police reported that both vehicles were towed from the scene due to",74,203,"G",4,"203G",20
"22986","damage.",74,203,"G",5,"203G",20
"22987","V1 was traveling south, approaching an intersection, intending to turn left.  V2",74,204,"H",1,"204H",20
"22988","was traveling north, approaching the same intersection, intending to go",74,204,"H",2,"204H",20
"22989","straight.  V3 was traveling west and stopped at the intersection.  The",74,204,"H",3,"204H",20
"22990","intersection was controlled by a traffic signal.  V1 entered the intersection",74,204,"H",4,"204H",20
"22991","turning left and the right side was struck by the front of V2. V1 rotated",74,204,"H",5,"204H",20
"22992","clockwise and the left side struck the front of V3. V1 then rolled over onto the",74,204,"H",6,"204H",20
"22993","left side. As it rolled, the left side of V1 struck the top of the front bumper",74,204,"H",7,"204H",20
"22994","of V3.  V1 and V2 were towed due to damage.  No one was injured.",74,204,"H",8,"204H",20
"22995","Vehicle 1 was headed west on a left curved, on a four lane barrier divided",74,205,"B",1,"205B",20
"22996","interstate ramp.  The vehicle struck the left concrete barrier and then crossed",74,205,"B",2,"205B",20
"22997","over the two lanes of traffic.  The vehicle struck a guardrail on the right road",74,205,"B",3,"205B",20
"22998","edge and exited off the right road edge.  The vehicle rolled down an embankment",74,205,"B",4,"205B",20
"22999","ejecting the driver.  The vehicle stopped facing south on its wheels.  The",74,205,"B",5,"205B",20
"23000","driver was killed during the crash.  The vehicle was towed due to damage.",74,205,"B",6,"205B",20
"23001","The vehicle was northbound, passed through an intersection, then departed the",74,206,"J",1,"206J",20
"23002","roadway to the right. The vehicle impacted a metal light pole and it's concrete",74,206,"J",2,"206J",20
"23003","base with it's front end.  The vehicle was towed due to damage.  The driver was",74,206,"J",3,"206J",20
"23004","transported to a hospital and admitted with incapacitating injuries.",74,206,"J",4,"206J",20
"23005","All vehicles were traveling south on a two lane highway.  Vehicle 2 was stopped",74,207,"K",1,"207K",20
"23006","in lane two due to traffic entering the highway from the left.  Vehicle 3 was",74,207,"K",2,"207K",20
"23007","decelerating/going slower in lane one, also due to traffic.  Vehicle 1 was",74,207,"K",3,"207K",20
"23008","traveling at a high rate of speed, attempted to exit to the right, re-entered",74,207,"K",4,"207K",20
"23009","the roadway, went into lane two and struck vehicle 2 in the back with its front.",74,207,"K",5,"207K",20
"23010","Vehicle 2 moved forward and slightly left and came to final rest.  Vehicle 1",74,207,"K",6,"207K",20
"23011","then moved to the right and entered lane one where its front impacted the back",74,207,"K",7,"207K",20
"23012","of vehicle 3.  Vehicle 1 then came to final rest.  Vehicle 3 moved off the road",74,207,"K",8,"207K",20
"23013","and came to final rest.  The driver of vehicle 1 was transported and admitted to",74,207,"K",9,"207K",20
"23014","a trauma center with incapacitating injuries.  All three vehicles were towed",74,207,"K",10,"207K",20
"23015","from the scene.",74,207,"K",11,"207K",20
"23016","V1 was westbound. V2 was eastbound.  V2 impacted V1's front end with its front",74,208,"K",1,"208K",20
"23017","end.  The roadway was wet, dark but lit.  Both vehicles were towed due to",74,208,"K",2,"208K",20
"23018","damage.  Both drivers were transported to trauma centers and admitted.",74,208,"K",3,"208K",20
"23019","Both vehicles were traveling east in lane two of a ten lane barrier divided",74,209,"K",1,"209K",20
"23020","roadway.  Vehicle 1 was stopped.  The front of vehicle 2 impacted the rear of",74,209,"K",2,"209K",20
"23021","vehicle 1.  Both vehicles moved east where they came to final rest.  Both",74,209,"K",3,"209K",20
"23022","vehicles were towed from the scene due to damage.",74,209,"K",4,"209K",20
"23023","Vehicle 1 was headed north on a two lane undivided street.  Vehicle 2 was headed",74,210,"K",1,"210K",20
"23024","south on the same roadway.  Vehicle 2 crossed the center lane and struck the",74,210,"K",2,"210K",20
"23025","front of vehicle 1.  Vehicle 1 rotated clockwise to face northeast at final",74,210,"K",3,"210K",20
"23026","rest.  Vehicle 2 rotated slightly counterclockwise to face southeast.  Both",74,210,"K",4,"210K",20
"23027","vehicles were towed due to damage.  The driver of vehicle 1 was transported due",74,210,"K",5,"210K",20
"23028","to injuries.  The airbags inside vehicle 1 deployed.  There was a six-year-old",74,210,"K",6,"210K",20
"23029","child sitting behind the passenger airbag when it deployed.  The child was",74,210,"K",7,"210K",20
"23030","wearing the lap & shoulder belt, with the shoulder belt portion behind his back.",74,210,"K",8,"210K",20
"23031","The child struck the front of the airbag with his face.",74,210,"K",9,"210K",20
"23032","V1 was traveling south, approaching an intersection.  V2 was traveling west",74,211,"F",1,"211F",20
"23033","approaching the same intersection.  Both vehicles' intent was to go straight.",74,211,"F",2,"211F",20
"23034","The intersection was controlled by traffic signals.  V2 impacted V1 on its left",74,211,"F",3,"211F",20
"23035","side with its front end within the intersection.  V2 rotated counterclockwise to",74,211,"F",4,"211F",20
"23036","end up facing east.  V1 rotated counterclockwise and moved farther south, also",74,211,"F",5,"211F",20
"23037","facing east at final rest.  The driver of V1 and both occupants of V2 were",74,211,"F",6,"211F",20
"23038","transported to a medical facility with non-incapacitating injuries.  Both",74,211,"F",7,"211F",20
"23039","vehicles were towed due to damage.",74,211,"F",8,"211F",20
"23040","All three vehicles traveling east in lane three of a five lane, median divided",74,212,"H",1,"212H",20
"23041","roadway.  The traffic in front of those vehicles began to slow and stop.  The",74,212,"H",2,"212H",20
"23042","front of vehicle 1 impacted the back of vehicle 3.  Vehicle 2's front then",74,212,"H",3,"212H",20
"23043","impacted the rear of vehicle 1.  All three vehicles came to rest in the traffic",74,212,"H",4,"212H",20
"23044","lane just forward of impact.  No injuries were reported.  Vehicle 2 was the only",74,212,"H",5,"212H",20
"23045","vehicle towed from the scene.",74,212,"H",6,"212H",20
"23046","Vehicle 1 was traveling southeast on a two lane roadway.  The vehicle went off",74,213,"B",1,"213B",20
"23047","the road to the right then went back to the left onto the roadway.  The vehicle",74,213,"B",2,"213B",20
"23048","entered a yaw and began rotating counter-clockwise.  The vehicle exited the left",74,213,"B",3,"213B",20
"23049","side of the roadway where its front impacted a road sign.  The vehicle",74,213,"B",4,"213B",20
"23050","continued off road, down an embankment where its right side impacted two trees.",74,213,"B",5,"213B",20
"23051","The vehicle came to rest at the trees.  The vehicle was towed due to damage.",74,213,"B",6,"213B",20
"23052","The driver was dead on scene.",74,213,"B",7,"213B",20
"23053","Vehicle 1 was headed south on a four lane one-way street.  Vehicle 2 was headed",74,214,"G",1,"214G",20
"23054","west on a four lane one-way street.  As vehicle 1 entered into the intersection,",74,214,"G",2,"214G",20
"23055","the left side was struck by the front of vehicle 2.   Both vehicles were towed",74,214,"G",3,"214G",20
"23056","due to damage.",74,214,"G",4,"214G",20
"23057","Vehicle 1 was headed north on a one way, one lane entrance ramp to an",74,215,"K",1,"215K",20
"23058","interstate.  The vehicle struck the right concrete barrier and then rolled onto",74,215,"K",2,"215K",20
"23059","it's left side.  The vehicle was towed due to damage.  The driver and passenger",74,215,"K",3,"215K",20
"23060","were transported due to injuries.",74,215,"K",4,"215K",20
"23061","Vehicle 1 was traveling north, passing through the intersection.  Vehicle 2 was",74,216,"F",1,"216F",20
"23062","traveling east, passing through the same intersection.  Vehicle 3 was stopped at",74,216,"F",2,"216F",20
"23063","the intersection, facing west.  Within the intersection, the front of vehicle 2",74,216,"F",3,"216F",20
"23064","impacted the left side of vehicle 1.  Both vehicles moved east where the right",74,216,"F",4,"216F",20
"23065","side of vehicle 1 came to rest on the front of vehicle 3.  All vehicles came to",74,216,"F",5,"216F",20
"23066","final rest at that point.  Vehicles 1 and 2 were towed due to damage.  The",74,216,"F",6,"216F",20
"23067","driver of vehicle 1 was transported, treated and released from the hospital.",74,216,"F",7,"216F",20
"23068","Vehicle 1 was headed west on a two lane undivided street.  Vehicle 2 was headed",74,217,"F",1,"217F",20
"23069","north on a two lane undivided street, attempting to turn left.  As vehicle 1",74,217,"F",2,"217F",20
"23070","entered into the intersection, it was struck on the left side by the front of",74,217,"F",3,"217F",20
"23071","vehicle 2.  Both vehicles were towed due to damage.  The driver of vehicle 1 was",74,217,"F",4,"217F",20
"23072","transported to a hospital for injuries.",74,217,"F",5,"217F",20
"23073","V1 was northbound approaching a traffic signal controlled intersection,",74,218,"G",1,"218G",20
"23074","intending to go straight.  V2 was westbound, approaching the same intersection,",74,218,"G",2,"218G",20
"23075","intending to go straight.   V1 impacted V2's left side with its front end.  V1",74,218,"G",3,"218G",20
"23076","also sustained damage to its back end; it is unknown what V1 contacted.  V1 was",74,218,"G",4,"218G",20
"23077","towed due to damage.  No one was transported to a medical facility.",74,218,"G",5,"218G",20
"23078","Vehicle 1 was traveling east on a two lane, left curving roadway.  The vehicle",74,219,"G",1,"219G",20
"23079","went off the road to the right where it struck a chain link fence and fence",74,219,"G",2,"219G",20
"23080","posts.  The vehicle continued down into a ditch where it came to final rest.",74,219,"G",3,"219G",20
"23081","The vehicle was towed due to damage.  No injuries were reported.",74,219,"G",4,"219G",20
"23082","Vehicle 1 was headed west on a six lane westbound interstate.  The vehicle was",74,220,"B",1,"220B",20
