"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"15975","V1 and V2 entered the intersection and the front of V1 and right side of V2",73,52,"E",4," 52E",20
"15976","collided.  V1 came to rest partially off the roadway and V2 came to rest in the",73,52,"E",5," 52E",20
"15977","roadway.",73,52,"E",6," 52E",20
"15978","V1 was heading south and turning left onto a roadway from an alley across",73,53,"G",1," 53G",20
"15979","westbound traffic of the roadway.  V2 was initially traveling westbound in the",73,53,"G",2," 53G",20
"15980","first westbound lane.  V1 struck V2 on the right side with its front end.  Both",73,53,"G",3," 53G",20
"15981","vehicles came to final rest in the roadway.",73,53,"G",4," 53G",20
"15982","V1 was traveling north on a two way, two lane roadway across a set of R/R",73,54,"B",1," 54B",20
"15983","tracks.  The left side of V1 was struck by an eastbound train at the second set",73,54,"B",2," 54B",20
"15984","of R/R tracks on the driver side.  The train and V1 came to final rest",73,54,"B",3," 54B",20
"15985","approximately one half mile east of the roadway on the R/R tracks.",73,54,"B",4," 54B",20
"15986","Vehicle one was northbound in lane one of a two lane, two direction roadway",73,55,"J",1," 55J",20
"15987","approaching a stop sign controlled intersection.  Vehicle 2 was eastbound in",73,55,"J",2," 55J",20
"15988","lane one of a two lane, two direction roadway approaching the same intersection.",73,55,"J",3," 55J",20
"15989","The vehicles impacted in the intersection and both left the roadway to the",73,55,"J",4," 55J",20
"15990","northeast.  V1 impacted 2 trees before coming to final rest.  Both vehicles came",73,55,"J",5," 55J",20
"15991","to rest off the roadway.",73,55,"J",6," 55J",20
"15992","V1 was northbound in the first lane of a four lane two way roadway approaching",73,56,"E",1," 56E",20
"15993","an expressway overpass. V1 crested the overpass, lost control on the ice-covered",73,56,"E",2," 56E",20
"15994","road, departed the road to the right, impacted three fence posts with the",73,56,"E",3," 56E",20
"15995","front, front and left planes, then fell-over and rolled left down a steep",73,56,"E",4," 56E",20
"15996","embankment four quarter-turns.",73,56,"E",5," 56E",20
"15997","Vehicle one was northbound in lane two of a three lane roadway approaching a",73,57,"F",1," 57F",20
"15998","traffic signal controlled roadway.  Vehicle two was southbound approaching the",73,57,"F",2," 57F",20
"15999","same intersection.  V1 initiated a left turn and the front of V1 impacted the",73,57,"F",3," 57F",20
"16000","left side of V2.  Both vehicles came to rest in the roadway.",73,57,"F",4," 57F",20
"16001","V1 was westbound on a two lane two way roadway.  V2 was eastbound on the same",73,58,"H",1," 58H",20
"16002","roadway in the first lane.  V1 crossed over into the eastbound lane and V1 and",73,58,"H",2," 58H",20
"16003","V2 collided Head-on.  The driver and passenger of V1 fled the scene on foot.",73,58,"H",3," 58H",20
"16004","Vehicle one was northbound in lane one of a three lane roadway approaching a",73,59,"E",1," 59E",20
"16005","traffic signal controlled intersection.  Vehicle two was northbound in the same",73,59,"E",2," 59E",20
"16006","lane, stopped at the red traffic signal.  The front of V1 impacted the back of",73,59,"E",3," 59E",20
"16007","V2.",73,59,"E",4," 59E",20
"16008","V1 was westbound on a two lane two way roadway approaching a stoplight",73,60,"F",1," 60F",20
"16009","controlled intersection.  V2 was stopped southbound in the second lane of a",73,60,"F",2," 60F",20
"16010","three lane two way roadway at the intersection.  At the time of the crash, it",73,60,"F",3," 60F",20
"16011","was raining and the road surface was wet..  V1 entered the intersection",73,60,"F",4," 60F",20
"16012","intending to turn right, entered a clockwise rotation, drifted into the",73,60,"F",5," 60F",20
"16013","southbound lane and the left side of V1 and left side of V2 impacted. V1 then",73,60,"F",6," 60F",20
"16014","proceeded north, departed the road to the right, and impacted a utility pole",73,60,"F",7," 60F",20
"16015","with the front plane, then came to final rest at that approximate point of",73,60,"F",8," 60F",20
"16016","impact.  V2 remained at final rest in the roadway at the approximate POI with",73,60,"F",9," 60F",20
"16017","V1.",73,60,"F",10," 60F",20
"16018","V1 was traveling northbound on a two-lane, wet highway.  V1 departed the road",73,61,"G",1," 61G",20
"16019","partially onto the left shoulder.  V1 corrected right and lost traction, causing",73,61,"G",2," 61G",20
"16020","it to depart the road to the right side in a clockwise yaw.  V1's front",73,61,"G",3," 61G",20
"16021","impacted a metal guardrail.",73,61,"G",4," 61G",20
"16022","V1 was traveling east on a two way, two lane roadway in the eastbound lane.  V2",73,62,"H",1," 62H",20
"16023","was traveling west on the same roadway in the westbound lane.  V2 turned left at",73,62,"H",2," 62H",20
"16024","an intersection and was struck by V1.  Both vehicles came to final rest in the",73,62,"H",3," 62H",20
"16025","intersection.",73,62,"H",4," 62H",20
"16026","V1 was southbound on a two lane two way roadway.  V1 departed the road to the",73,63,"D",1," 63D",20
"16027","right and struck a speed limit sign post, then a utility pole, both with the",73,63,"D",2," 63D",20
"16028","front plane.  V1 came to final rest off the roadway to the right just past the",73,63,"D",3," 63D",20
"16029","struck pole.",73,63,"D",4," 63D",20
"16030","V1 was traveling south on a two way roadway in the left turning lane.  V2 was",73,64,"E",1," 64E",20
"16031","traveling west on an intersecting roadway in one of the westbound through lanes.",73,64,"E",2," 64E",20
"16032","V1 front and V2 right side collided in the intersection.  V2 departed the",73,64,"E",3," 64E",20
"16033","impact on a west/southwest trajectory and departed the roadway into a grassy",73,64,"E",4," 64E",20
"16034","median and impacted a small reflector post with the front plane, then came to",73,64,"E",5," 64E",20
"16035","final rest there.  After impact with V2, V1 rotated somewhat clockwise, then",73,64,"E",6," 64E",20
"16036","came to rest in the intersection near the point of impact.",73,64,"E",7," 64E",20
"16037","Vehicle one was eastbound in lane two of a five-lane undivided roadway",73,65,"F",1," 65F",20
"16038","approaching a T-intersection.  Vehicle two was northbound on the intersecting",73,65,"F",2," 65F",20
"16039","roadway approaching the same intersection.  The front of V1 struck the left side",73,65,"F",3," 65F",20
"16040","of V2.  The right side of V1 then side-slapped the left side of V2.  The front",73,65,"F",4," 65F",20
"16041","of V1 then struck an unknown sign pole.  The front of V2 struck a utility pole.",73,65,"F",5," 65F",20
"16042","V1 was westbound on a two lane two way roadway approaching a stop sign",73,66,"G",1," 66G",20
"16043","controlled 'T' intersection with a thru two lane two way roadway in a",73,66,"G",2," 66G",20
"16044","construction zone.  V2 was southbound approaching the intersection.  V1 entered",73,66,"G",3," 66G",20
"16045","the intersection and proceeded to make a left turn.  The front of V1 struck the",73,66,"G",4," 66G",20
"16046","left side of V2.",73,66,"G",5," 66G",20
"16047","Vehicle one was northbound in lane one of a four lane, two direction roadway",73,67,"H",1," 67H",20
"16048","with a positive barrier median strip.  Vehicles two and three were also",73,67,"H",2," 67H",20
"16049","northbound in the same lane as and in front of V1.  Traffic began to slow and",73,67,"H",3," 67H",20
"16050","the front of V1 impacted the rear of V2.  The front of V2 then impacted the rear",73,67,"H",4," 67H",20
"16051","of V3.  All three vehicles came to final rest in the roadway.",73,67,"H",5," 67H",20
"16052","Vehicle one was westbound in lane one of a two-lane roadway approaching a stop",73,68,"K",1," 68K",20
"16053","sign controlled intersection with a four-lane divided highway  V1 pulled into",73,68,"K",2," 68K",20
"16054","the center of the intersection that was controlled by a yield sign .  Vehicle",73,68,"K",3," 68K",20
"16055","two was southbound in lane two approaching the same intersection.  The front of",73,68,"K",4," 68K",20
"16056","V2 struck the right side of V1.  The right side of V1 then side-slapped the left",73,68,"K",5," 68K",20
"16057","side of V2.",73,68,"K",6," 68K",20
"16058","V1 was stopped at an intersection waiting for traffic light to change.  V2 was",73,69,"K",1," 69K",20
"16059","traveling in the same lane behind V1 and struck V1 in the rear with the front",73,69,"K",2," 69K",20
"16060","end.  V1 was forced into the intersection and came to final rest there.  V2 came",73,69,"K",3," 69K",20
"16061","to final rest in the original lane of travel, somewhat beyone the point of",73,69,"K",4," 69K",20
"16062","impact.",73,69,"K",5," 69K",20
"16063","V1 was southbound on a two lane two way residential roadway, approaching a",73,70,"K",1," 70K",20
"16064","gentle curve to the right.  V1 continued straight south, departing the roadway",73,70,"K",2," 70K",20
"16065","left.  V1 struck a tree with it's left front corner in a sideswipe type",73,70,"K",3," 70K",20
"16066","configuration, then struck a small tree with its front end, and then struck a",73,70,"K",4," 70K",20
"16067","large tree with it's front end.  V1 came to final rest off the roadway at the",73,70,"K",5," 70K",20
"16068","third tree.",73,70,"K",6," 70K",20
"16069","V1 was traveling eastbound and approaching an intersection.  V2 was stopped at",73,71,"F",1," 71F",20
"16070","the intersection ahead of V1 in the same lane.  The front of V1 impacted the",73,71,"F",2," 71F",20
"16071","back of V2.  V1 continued ahead and departed the road to the left, where its",73,71,"F",3," 71F",20
"16072","front struck a fence and an embankment.",73,71,"F",4," 71F",20
"16073","Vehicle one was eastbound in lane one of a two lane, two direction highway",73,72,"K",1," 72K",20
"16074","approaching an intersection with a driveway access road.  Vehicle two, a",73,72,"K",2," 72K",20
"16075","tractor-trailer combination, was eastbound directly in front of V1.  V2 swung",73,72,"K",3," 72K",20
"16076","left to initiate a right turn into the driveway access road.  V1 began to pass",73,72,"K",4," 72K",20
"16077","V2 on the right and impacted the trailer of V2.  Both vehicles came to rest in",73,72,"K",5," 72K",20
"16078","the intersection",73,72,"K",6," 72K",20
"16079","V1 was westbound in the first lane of a two lane two-way roadway.  V2 was",73,73,"K",1," 73K",20
"16080","eastbound in the first lane approaching V1.  V1 departed the roadway right,",73,73,"K",2," 73K",20
"16081","re-entered the roadway and crossed into the eastbound lane, and the front of V1",73,73,"K",3," 73K",20
"16082","and the front of V2 collided.  After impact with V2, V1 entered a",73,73,"K",4," 73K",20
"16083","counterclockwise rotation, then tripped over and rolled right two quarter turns,",73,73,"K",5," 73K",20
"16084","coming to final rest on its roof in the westbound lane.  V2, after impact with",73,73,"K",6," 73K",20
"16085","V1, entered a counterclockwise rotation and came to final rest on its wheels",73,73,"K",7," 73K",20
"16086","partially off the roadway in the eastbound lane.",73,73,"K",8," 73K",20
"16087","V1 was traveling northbound in the second lane of a positiveley divided",73,74,"E",1," 74E",20
"16088","expressway.  V2 and aV3 were both stopped ahead of V1 in the third lane.  V1",73,74,"E",2," 74E",20
"16089","changed lanes to the left, and its front impacted the back of V2.  V2 moved",73,74,"E",3," 74E",20
"16090","ahead and struck the back of V3.",73,74,"E",4," 74E",20
"16091","Vehicle one was eastbound in lane four of a four lane, one way concrete median",73,75,"F",1," 75F",20
"16092","divided interstate highway.  V1 swerved right to avoid an object in the roadway",73,75,"F",2," 75F",20
"16093","and then overcorrected left causing it to leave the roadway to the left and",73,75,"F",3," 75F",20
"16094","impact the barrier wall.  V1 came to rest on the left shoulder of the roadway.",73,75,"F",4," 75F",20
"16095","V1 was northbound exiting a business driveway, attempting to turn left on a four",73,76,"H",1," 76H",20
"16096","lane two way roadway.  V2 was eastbound in the first lane of the roadway",73,76,"H",2," 76H",20
"16097","approaching the business driveway.  V1 entered the roadway and was struck in the",73,76,"H",3," 76H",20
"16098","left side by the front of V2.  Both vehicles came to final rest in the roadway.",73,76,"H",4," 76H",20
"16099","V1 was eastbound in the first lane of a three-lane, one-way, positively divided",73,77,"C",1," 77C",20
"16100","expressway, approaching an exit ramp. V1 departed the roadway to the right and",73,77,"C",2," 77C",20
"16101","the front of V1 struck the deformable impact attenuator at the barrier head.",73,77,"C",3," 77C",20
